순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
22,유아,아하 한글 1단계 세트 - 전3권,K812736979,9791165700379,74710,창비교육,최영환 지음,28000,25200,2800,10%,"1,400점",20201210,10720
23,유아,리디아의 정원,8952783131,9788952783134,77840,시공주니어,"사라 스튜어트 글, 데이비드 스몰 그림, 이복희 옮김",11500,10350,1150,10%,570점,20170210,27833
24,유아,사랑해 사랑해 사랑해,8990794528,9788990794529,77840,보물창고,"캐롤라인 제인 처치 그림, 버나뎃 로제티 슈스탁 글, 신형건 옮김",10500,9450,1050,10%,520점,20061220,69786
25,유아,나의 친구 아그네스 할머니,8966351158,9788966351152,77840,북뱅크,"줄리 플렛 지음, 황유진 옮김",15000,13500,1500,10%,750점,20210315,3370
26,유아,핑!,8959983969,9788959983964,77840,달리,"아니 카스티요 지음, 박소연 옮김",12000,10800,1200,10%,600점,20200724,6165
27,유아,똑똑해지는 다른그림찾기,K942534704,8809611350038,1,아라미kids,하이라이츠 편집부 지음,8000,5600,2400,30%,60점,20181120,13492
28,유아,우리나라 지도 / 세계 지도 (양면 벽보),K612434944,8809255064377,1,새샘,새샘 편집부 엮음,4500,2700,1800,40%,30점,20160321,7016
29,유아,장수탕 선녀님,8993242704,9788993242706,77810,책읽는곰,백희나 지음,11000,9900,1100,10%,550점,20120830,37598
30,유아,강아지똥,8986621134,9788986621136,77810,길벗어린이,"권정생 글, 정승각 그림",12000,10800,1200,10%,600점,19960401,71952
31,유아,컬러 몬스터 : 감정의 색깔,K382735313,9791158711474,77870,청어람아이(청어람미디어),"안나 예나스 지음, 김유경 옮김",12000,10800,1200,10%,600점,20201116,8305
32,유아,"으악, 도깨비다!",8987504565,9788987504568,77810,느림보,"유애로 그림, 손정원 글",13000,11700,1300,10%,650점,20020810,14166
33,유아,우리는 안녕,K032739331,9791188862887,77810,난다,"박준 지음, 김한나 그림",16500,14850,1650,10%,820점,20210320,3210
34,유아,기적의 파닉스 1 (본책 + 스토리북 + MP3 CD 1장),8962229390,9788962229394,74740,길벗스쿨,한동오 지음,14000,12600,1400,10%,700점,20160902,15878
35,유아,달님 안녕,8970940561,9788970940564,77890,한림출판사,하야시 아키코 글ㆍ그림,9500,8550,950,10%,470점,20010402,70436
36,유아,식빵 유령,8901245698,9788901245690,74800,웅진주니어,윤지 지음,14000,12600,1400,10%,700점,20201027,9956
37,유아,진정한 일곱 살,K322531529,9791196012656,77810,만만한책방,"허은미 지음, 오정택 그림",12000,10800,1200,10%,600점,20170920,9336
38,유아,수박 수영장,8936446819,9788936446819,77810,창비,안녕달 글.그림,12000,10800,1200,10%,600점,20150727,30040
39,유아,100층짜리 집,8989863783,9788989863786,73830,북뱅크,"이와이 도시오 지음, 김숙 옮김",9500,8550,950,10%,470점,20090625,50162
40,유아,똑똑해지는 900개 숨은그림찾기,K922639730,8809611350588,1,아라미kids,Highlights 편집부 지음,12000,8400,3600,30%,90점,20200620,13904
41,유아,괜찮을 거야,K762636139,9791158361617,77840,책읽는곰,"시드니 스미스 지음, 김지은 옮김",13000,11700,1300,10%,650점,20200108,15330
42,유아,기적의 파닉스 1~3 세트 - 전3권 (본책 3권 + 스토리북 3권 + MP3 CD 3장),8962229420,9788962229424,74740,길벗스쿨,한동오 지음,38000,34200,3800,10%,"1,900점",20160919,15199
43,유아,이상한 엄마,K352434031,9791158360214,77810,책읽는곰,백희나 글.그림,12000,10800,1200,10%,600점,20160315,25468
44,유아,두드려 보아요!,8958282134,9788958282136,77890,사계절,안나 클라라 티돌름 글 그림,9000,8100,900,10%,450점,20070402,23812
45,유아,사과가 쿵! (보드북),8943306091,9788943306090,77830,보림,"다다 히로시 지음, 정근 옮김",9500,8550,950,10%,470점,20060715,45255
46,유아,퐁퐁이와 툴툴이,8952743199,9788952743190,77810,시공주니어,조성자 지음,8000,7200,800,10%,400점,20050430,5484
47,유아,구름빵,K962637315,9791170283836,77810,한솔수북,백희나 글.사진,13000,11700,1300,10%,650점,20041120,64338
48,유아,팥빙수의 전설,8901232235,9788901232232,74800,웅진주니어,이지은 글.그림,13000,11700,1300,10%,650점,20190618,17740
49,유아,100가지 숨은 미로 찾기,8963057100,9788963057101,73370,노란우산,"베키 윌슨 지음, 김현좌 옮김",7000,6300,700,10%,350점,20150910,22959
50,유아,100만 번 산 고양이,8949110857,9788949110851,77830,비룡소,"사노 요코 글 그림, 김난주 옮김",12000,10800,1200,10%,600점,20021014,21189
51,유아,안아 줘!,8901029154,9788901029153,74840,웅진주니어,제즈 앨버로우 지음,11000,9900,1100,10%,550점,20000925,14569
52,유아,호기심 퐁퐁 플랩북 : 바이러스는 뭘까요?,K842738020,9791190183963,74370,어스본코리아,"케이티 데이니스 지음, 키르스티 뷰티먼 그림, 조남주 옮김",13000,11700,1300,10%,650점,20210209,2275
53,유아,프레드릭,8952783107,9788952783103,77840,시공주니어,"레오 리오니 글 그림, 최순희 옮김",11000,9900,1100,10%,550점,20131220,26843
54,유아,민들레는 민들레,8998751070,9788998751074,77810,이야기꽃,"김장성 글, 오현경 그림",10000,9000,1000,10%,500점,20140428,11202
55,유아,괜찮아,890105292X,9788901052922,74810,웅진주니어,최숙희 글.그림,10000,9000,1000,10%,500점,20051025,35628
56,유아,뽀로로 바나나차차 율동사운드북,K512639480,8809644080650,1,키즈아이콘(아이코닉스),키즈아이콘 편집부 지음,15000,12000,3000,20%,600점,20200401,3298
57,유아,너는 어떤 씨앗이니?,899324281X,9788993242812,77810,책읽는곰,최숙희 글.그림,11000,9900,1100,10%,550점,20130515,11924
58,유아,틀리면 어떡해?,8955824890,9788955824896,77810,길벗어린이,김영진 글.그림,13000,11700,1300,10%,650점,20190325,9649
59,유아,엄마랑 뽀뽀,8943307217,9788943307219,77810,보림,김동수 지음,9500,8550,950,10%,470점,20080320,17642
60,유아,언제까지나 너를 사랑해,8995048921,9788995048924,77840,북뱅크,"로버트 먼치 글, 안토니 루이스 그림, 김숙 옮김",9500,8550,950,10%,470점,20000503,84096
61,유아,이파라파냐무냐무 (겨울 에디션),K922736431,9791160946673,77810,사계절,이지은 지음,15000,13500,1500,10%,750점,20200610,17214
62,유아,똑똑해지는 숨은그림찾기 종합편,K602633471,8809611350618,1,아라미kids,하이라이츠 편집부 지음,12000,8400,3600,30%,90점,20200920,6262
63,유아,넌 나의 우주야,8901240874,9788901240879,74800,웅진주니어,"앤서니 브라운 지음, 공경희 옮김",13000,11700,1300,10%,650점,20200713,15353
64,유아,슈퍼 토끼,K132630361,9791158361839,77810,책읽는곰,유설화 글.그림,13000,11700,1300,10%,650점,20200612,20935
65,유아,길 떠나는 너에게,K322639213,9791158361792,77810,책읽는곰,최숙희 지음,13000,11700,1300,10%,650점,20200507,5081
66,유아,엄마표 세마디 생활영어,K702639484,9791164062300,74740,길벗스쿨,박현영 지음,13000,11700,1300,10%,650점,20200423,9225
67,유아,내가 도와줄게!,K922530341,9791160340198,77810,머스트비,송은경 지음,12000,10800,1200,10%,600점,20170331,1822
68,유아,기적의 한글 학습 1~5 세트 - 전5권,8962229625,9788962229622,74710,길벗스쿨,"최영환 지음, 천소 그림",45000,40500,4500,10%,"2,250점",20161118,14674
69,유아,손가락 문어,8955822898,9788955822892,77830,길벗어린이,"구세 사나에 글.그림, 이기웅 옮김",12000,10800,1200,10%,600점,20140225,9460
70,유아,기적의 한글 학습 3,8962229463,9788962229462,74710,길벗스쿨,"최영환 지음, 정승 그림",9000,8100,900,10%,450점,20161014,13772
71,유아,거짓말 같은 이야기,8952760662,9788952760661,77810,시공주니어,강경수 지음,9500,8550,950,10%,470점,20110220,10555
72,유아,신기한 독,898428632X,9788984286320,77810,보리,홍영우 글.그림,13000,11700,1300,10%,650점,20101014,4858
73,유아,점,8982816887,9788982816888,77840,문학동네,"피터 레이놀즈 지음, 김지효 옮김",9800,8820,980,10%,490점,20031030,12883
74,유아,걷다 보면,8992704836,9788992704830,,글로연,이윤희 지음,15000,13500,1500,10%,750점,20210225,2480
75,유아,나무,K122737252,9791190779234,77850,진선아이,"바두르 오스카르손 지음, 권루시안 옮김",12000,10800,1200,10%,600점,20210126,3350
76,유아,우리가 잠든 사이에,K412735240,9791190704120,77840,봄볕,"믹 잭슨 지음, 존 브로들리 그림, 김지은 옮김",15000,13500,1500,10%,750점,20201201,8480
77,유아,그들은 결국 브레멘에 가지 못했다,8949102544,9788949102542,74800,비룡소,루리 지음,13000,11700,1300,10%,650점,20201105,12472
78,유아,키득키득 사운드북 : 동물 오케스트라,K582637313,8809264181478,1,어스본코리아,"샘 태플린 지음, 가레스 루카스 그림, 앤서니 마크스 음악",13800,11040,2760,20%,120점,20200225,11770
79,유아,봄봄 딸기,8974993627,9788974993627,77810,JEI재능교육(재능출판),김지안 지음,10000,9000,1000,10%,500점,20190415,2527
80,유아,새로운 한글이 야호 2 기본음절 세트 - 전8권 (워크북 1~4권 + 쓰기놀이터 1~4권 + 기본음절표),K362531298,9791158591847,74710,EBS미디어(주),"한글이아빠 지음, 김보경 글",40000,36000,4000,10%,"2,000점",20170410,9515
81,유아,우리 아기 오감발달 시끌벅적 정글 사운드북,K812530039,8809264180679,1,어스본코리아,"샘 태플린 지음, 페데리카 아이오사 그림",18000,14400,3600,20%,150점,20170308,14765
82,유아,바다 100층짜리 집,8966350275,9788966350278,74830,북뱅크,"이와이 도시오 글.그림, 김숙 옮김",11000,9900,1100,10%,550점,20140925,24624
83,유아,황금 사과,8993963126,9788993963120,77860,뜨인돌어린이,"송희진 글 그림, 이경혜 옮김",9800,8820,980,10%,490점,20100125,4058
84,유아,몰리 선생님의 친절한 예절 학교,K922737457,9791190183604,74370,어스본코리아,"제임스 맥클레인 지음, 로지 리브 그림, 조남주 옮김",12000,10800,1200,10%,600점,20210120,2785
85,유아,1000개 숨은그림찾기 : 놀이공원,K812736231,9791162243602,74650,한빛에듀,카시아 더드쥐크.메간 히긴스 지음,8000,7200,800,10%,400점,20201207,3770
86,유아,포켓몬 한글쓰기 100일 마스터,K902632023,8809477872309,1,예림당,예림당 편집부 지음,10000,9000,1000,10%,450점,20200815,4404
87,유아,곰이 강을 따라갔을 때,K162638736,9791170440239,77840,소원나무,"리처드 T. 모리스 지음, 르웬 팜 그림, 이상희 옮김",13000,11700,1300,10%,650점,20200330,11381
88,유아,괴물들이 사는 나라,8952782747,9788952782748,77840,시공주니어,"모리스 샌닥 지음, 강무홍 옮김",10500,9450,1050,10%,520점,20021220,34459
89,유아,기적의 파닉스 2 (본책 + 스토리북 + MP3 CD 1장),8962229404,9788962229400,74740,길벗스쿨,한동오 지음,14000,12600,1400,10%,700점,20160902,8557
90,유아,어몽어스 스티커미니북 임포스터 vs 크루원,K682738830,8809559747730,1,대원키즈,대원키즈 편집부 지음,4000,3200,800,20%,40점,20210225,1210
91,유아,심심할 땐 뭘 할까?,K012738324,9791197090943,77860,나무말미,"기슬렌 뒬리에 지음, 베랑제르 들라포르트 그림, 정순 옮김, 이보연 자문",13000,11700,1300,10%,650점,20210216,1200
92,유아,도토리랑 콩콩,K572736569,9791164137060,77810,아이세움,윤지회 지음,11000,9900,1100,10%,550점,20201205,22510
93,유아,미움,K732630311,9791189499112,77810,만만한책방,조원희 지음,12000,10800,1200,10%,600점,20200706,11989
94,유아,이상한 손님,K282532123,9791158360801,77810,책읽는곰,백희나 글.그림,12000,10800,1200,10%,600점,20180321,17779
95,유아,눈.코.입,8943310722,9788943310721,77810,보림,백주희 지음,9500,8550,950,10%,470점,20170310,9769
96,유아,요리조리 열어 보는 우리 몸,K022535071,9791186872307,7,어스본코리아,"루이 스토웰 지음, 케이트 리크 그림",13000,11700,1300,10%,650점,20151123,13192
97,유아,도서관에 간 사자,8901060310,9788901060316,74840,웅진주니어,"미셸 누드슨 지음, 홍연미 옮김, 케빈 호크스 그림",11000,9900,1100,10%,550점,20070215,13739
98,유아,너는 특별하단다,8989315158,9788989315155,77840,고슴도치,"아기장수의 날개 옮김, 세르지오 마르티네즈 그림, 맥스 루케이도 글",9500,8550,950,10%,470점,20020120,29459
99,유아,지각대장 존,8949110075,9788949110073,77840,비룡소,"존 버닝햄 지음, 박상희 옮김",11000,9900,1100,10%,550점,19990406,31841
100,유아,진짜 내 소원,8992704798,9788992704793,,글로연,이선미 지음,17000,15300,1700,10%,850점,20201225,3150
101,유아,똑똑해지는 167개 미로 찾기,K972636780,8809611350328,1,아라미kids,하이라이츠 편집부 지음,12000,8400,3600,30%,90점,20191020,10753
102,유아,기적의 한글 학습 2,8962229455,9788962229455,74710,길벗스쿨,"최영환 지음, 천소 그림",9000,8100,900,10%,450점,20161024,13374
103,유아,스티커로 배우는 구구단 게임북,K932535497,8809264180495,1,어스본코리아,"루애나 리날도 그림, 로지 호어 글",10000,8000,2000,20%,80점,20160811,8949
104,유아,시간이 흐르면,K012535199,9791186825075,77870,그림책공작소,"마달레나 마토소 그림, 이자벨 미뇨스 마르틴스 글, 이상희 옮김",12000,10800,1200,10%,600점,20160808,3866
105,유아,거울 속에 누구요?,8911028193,9788911028191,77810,국민서관,"조경숙 글, 윤정주 그림",12000,10800,1200,10%,600점,20090225,2159
106,유아,친구를 모두 잃어버리는 방법,8961700138,9788961700139,77840,보물창고,"낸시 칼슨 지음, 신형건 옮김",13800,12420,1380,10%,690점,20071120,7083
107,유아,내 안에 내가 있다,K652633024,9791162100967,74860,바람의아이들,"알렉스 쿠소 지음, 키티 크라우더 그림, 신혜은 옮김",15500,13950,1550,10%,770점,20201110,4995
108,유아,걱정이 너무 많아,8955825579,9788955825572,74810,길벗어린이,김영진 지음,13000,11700,1300,10%,650점,20200820,13243
109,유아,바다 탐험대 옥토넛 스토리가 있는 동물 사전,K832639857,9791129705839,,메가스터디북스,메가스터디 유아교재연구회 지음,10000,9000,1000,10%,500점,20200529,5970
110,유아,할머니의 용궁 여행,K442638935,9791190077439,77810,천개의바람,권민조 지음,12000,10800,1200,10%,600점,20200407,3503
111,유아,오싹오싹 팬티!,8964963679,9788964963678,77840,토토북,"에런 레이놀즈 지음, 피터 브라운 그림, 홍연미 옮김",12000,10800,1200,10%,600점,20180702,9987
112,유아,사소한 소원만 들어주는 두꺼비,8949101904,9788949101903,74800,비룡소,전금자 지음,11000,9900,1100,10%,550점,20171024,4678
113,유아,돼지책,8901033518,9788901033518,74840,웅진주니어,"앤서니 브라운 글 그림, 허은미 옮김",11000,9900,1100,10%,550점,20011015,60232
114,유아,기적의 파닉스 3 (본책 + 스토리북 + MP3 CD 1장),8962229412,9788962229417,74740,길벗스쿨,한동오 지음,14000,12600,1400,10%,700점,20160902,6355
115,유아,나의 엄마,K642434952,9791186825051,77810,그림책공작소,강경수 글.그림,12000,10800,1200,10%,600점,20160508,5643
116,유아,첫 오리기,K812434913,8809295020951,1,블루래빗,이현주 외 그림,7500,5250,2250,30%,60점,20160105,15942
117,유아,냠냠냠 쪽쪽쪽,8955821859,9788955821857,77810,길벗어린이,문승연 글.그림,8500,7650,850,10%,420점,20080415,5444
118,유아,마당을 나온 암탉,8958285559,9788958285557,77800,사계절,"황선미 지음, 오돌또기 그림",12000,10800,1200,10%,600점,20110610,12756
119,유아,아씨방 일곱 동무,K702532640,9788949100203,77810,비룡소,이영경 글.그림,12000,10800,1200,10%,600점,19980410,29960
120,유아,바위나리와 아기별,8986621401,9788986621402,77810,길벗어린이,"마해송 지음, 정유정 그림",12000,10800,1200,10%,600점,19980622,6307
121,유아,용감한 몰리,K212738838,9791188574186,77840,나는별,"브룩 보인턴-휴즈 지음, 이현아 해설",14000,12600,1400,10%,700점,20210227,1320
122,유아,나는 한때,8956189595,9788956189598,77810,반달,지우 지음,17000,15300,1700,10%,850점,20210215,1390
123,유아,나무 속의 나무 집,K712738483,9791165794019,77840,시공주니어,"존 클라센 그림, 테드 쿠저 글, 공경희 옮김",13000,11700,1300,10%,650점,20210115,1340
124,유아,꼭 안아 주고 싶지만…,8949105306,9788949105307,74800,비룡소,"오언 매크로플린 지음, 폴리 던바 그림, 신수진 옮김",13000,11700,1300,10%,650점,20201207,1245
125,유아,숫자 팡! 스티커북,896781822X,9788967818227,74370,애플비,이현주 그림,5500,4950,550,10%,270점,20201120,3025
126,유아,슈퍼 토끼와 거북,K932630575,9791158361891,74810,책읽는곰,유설화 글.그림,24000,21600,2400,10%,"1,200점",20200612,7016
127,유아,"내 안에는 사자가 있어, 너는?",8955889445,9788955889444,74890,그린북,"가브리엘레 클리마 지음, 자코모 아그넬로 모디카 그림, 유지연 옮김",13000,11700,1300,10%,650점,20200427,2318
128,유아,살아 있다는 건,8949113929,9788949113920,74800,비룡소,"다니카와 슌타로 지음, 오카모토 요시로 그림, 권남희 옮김",13000,11700,1300,10%,650점,20200326,4352
129,유아,벚꽃 팝콘,8901241374,9788901241371,74810,웅진주니어,백유연 지음,13000,11700,1300,10%,650점,20200330,1662
130,유아,빨간 나무,K122636116,9791161721767,77840,풀빛,"숀 탠 글 그림, 김경연 옮김",13000,11700,1300,10%,650점,20191127,4223
131,유아,한 권으로 끝내는 종이접기,K362636918,9791164061471,13630,길벗스쿨,"주부의벗사 편집부 엮음, 김정화 옮김",12800,11520,1280,10%,640점,20191209,15892
132,유아,"나는요,",8992351798,9788992351799,77810,여유당,김희경 지음,13000,11700,1300,10%,650점,20190815,4488
133,유아,키득키득 사운드북 : 내 방귀는 안 그래!,K272635138,8809264181232,1,어스본코리아,"샘 태플린 지음, 마크 챔버스 그림",13800,11040,2760,20%,120점,20190709,6244
134,유아,입이 큰 개구리,8980714548,9788980714544,77800,미세기,"키스 포크너 지음, 조나단 램버트 그림, 정채민 옮김",14000,12600,1400,10%,700점,20190425,24633
135,유아,가만히 들어주었어,896635100X,9788966351008,77840,북뱅크,"코리 도어펠드 지음, 신혜은 옮김",14000,12600,1400,10%,700점,20190515,7516
136,유아,한글떼기 제1과정,897959593X,9788979595932,74370,기탄교육,기탄출판 편집부 지음,6000,5400,600,10%,300점,20170525,9407
137,유아,핑크퐁 사운드북 : 스마트폰,K562434738,8809256423333,1,삼성출판사,삼성출판사 편집부 엮음,22500,15750,6750,30%,160점,20170815,4137
138,유아,오늘 내 기분은…,8967493347,9788967493349,74800,키즈엠,"메리앤 코카-레플러 글.그림, 김영미 옮김",8500,7650,850,10%,420점,20150522,5287
139,유아,최승호.방시혁의 말놀이 동요집,8949120445,9788949120447,78670,비룡소,"최승호.방시혁 지음, 윤정주 그림",16000,14400,1600,10%,800점,20110224,11086
140,유아,영어동화 100편 : 지식동화 편 (책 + CD 2장),895791871X,9788957918715,73370,애플비,책아책아 영어컨텐츠연구소 지음,14500,13050,1450,10%,720점,20080301,3655
141,유아,투발루에게 수영을 가르칠 걸 그랬어!,8983944242,9788983944245,77810,"미래아이(미래M&B,미래엠앤비)","유다정 지음, 박재현 그림",9000,8100,900,10%,450점,20080204,6275
142,유아,중요한 사실,8943305532,9788943305536,77840,보림,"최재은 그림, 마거릿 와이즈 브라운 글, 최재숙 옮김",11000,9900,1100,10%,550점,20050215,7801
143,유아,세상에서 제일 힘센 수탉,8986565048,9788986565041,77810,재미마주,"이호백 글, 이억배 그림",8500,7650,850,10%,420점,19970215,27160
144,유아,내 차를 운전하기 위해서는,8984143812,9788984143814,77810,논장,"채인선 지음, 박현주 그림",13000,11700,1300,10%,650점,20210310,1000
145,유아,모네의 정원에서,K852737052,9791161723402,77850,풀빛,"카티예 페르메이레 지음, 이지원 옮김",13000,11700,1300,10%,650점,20210113,2105
146,유아,내가 여기에 있어,890124568X,9788901245683,74800,웅진주니어,"아드리앵 파를랑주 지음, 이세진 옮김",14000,12600,1400,10%,700점,20201020,5440
147,유아,42가지 마음의 색깔 2 : 사랑의 색깔편,K832630361,9791195196685,77870,레드스톤,"크리스티나 누녜스 페레이라 & 라파엘 R. 발카르셀 지음, 벨라 오비에도 그림, 김유경 옮",15000,13500,1500,10%,750점,20200625,3049
148,유아,디즈니 겨울왕국 2 롤 색칠스티커,K392636105,8809617958115,1,아이누리,아이누리 편집부 지음,5000,2500,2500,50%,30점,20191120,5239
149,유아,캔디팡팡 음악이론 1,8932636915,9788932636917,94670,삼호뮤직(삼호출판사),조희순 지음,4000,3600,400,10%,200점,20181120,1938
150,유아,꽃을 선물할게,8936455257,9788936455255,77810,창비,강경수 지음,13000,11700,1300,10%,650점,20180420,7488
151,유아,파랑 오리,8956187509,9788956187501,77810,킨더랜드(킨더주니어),릴리아 지음,13000,11700,1300,10%,650점,20180102,5112
152,유아,사람 백과사전,8965462673,9788965462675,74080,밝은미래,"로스 애스퀴스 그림, 메리 호프만 글",12000,10800,1200,10%,600점,20170728,2287
153,유아,엄청나게 큰 공룡 백과,K992530341,9791186872727,74370,어스본코리아,"알렉스 프리스 지음, 파비아노 피오린 그림",13000,11700,1300,10%,650점,20170331,3599
154,유아,우렁이 각시,8949101432,9788949101439,74800,비룡소,"송혜선 그림, 소중애 글",12000,10800,1200,10%,600점,20161028,1190
155,유아,행복을 나르는 버스,8949112655,9788949112657,74800,비룡소,"크리스티안 로빈슨 그림, 맷 데 라 페냐 글, 김경미 옮김",13000,11700,1300,10%,650점,20160504,7618
156,유아,비밀의 문,8901208318,9788901208312,74800,웅진주니어,에런 베커 글.그림,12000,10800,1200,10%,600점,20160425,5463
157,유아,색종이 교실 (단면 색종이 20색 100매),K092433640,8809332971390,1,봄봄스쿨,봄봄스쿨 편집부 엮음,2500,2000,500,20%,100점,20150825,10196
158,유아,아빠한테 찰딱,8943308191,9788943308193,77810,보림,"최정선 글, 한병호 그림",9500,8550,950,10%,470점,20110110,8496
159,유아,구멍,K262739137,9791197228513,77810,향,열매 지음,15000,13500,1500,10%,750점,20210226,720
160,유아,똑똑해지는 다른그림찾기 2,K332738730,8809611350632,1,아라미kids,하이라이츠 편집부 지음,8000,6400,1600,20%,70점,20210220,590
161,유아,그레이엄의 빵 심부름,K042738793,9791187079194,73840,옐로스톤,"장 바티스트 드루오 지음, 이화연 옮김",14000,12600,1400,10%,700점,20210222,935
162,유아,귀멸의칼날 파노라마 (TG-KP300-117),K002738792,8809771554277,1,토이앤퍼즐,토이앤퍼즐 편집부 지음,8000,7200,800,10%,360점,20210215,900
163,유아,들어와 들어와,K172738386,9791196981617,77810,달달북스,"이달 지음, 조옥경 그림, 김성미 꾸밈, 이주성 작곡",14000,12600,1400,10%,700점,20210130,1815
164,유아,디즈니.픽사 소울 무비동화,8926212289,9788926212288,74650,애플비,"빌 스콜론 각색, 디즈니 동화 아트팀 그림",9500,8550,950,10%,470점,20201225,1290
165,유아,핑크퐁 아기상어 썼다 지웠다 : 숫자,K842631074,8809607287218,1,삼성출판사,삼성출판사 편집부 지음,15000,9900,5100,34%,100점,20200601,1922
166,유아,오싹오싹 당근,8925569353,9788925569352,77840,주니어RHK(주니어랜덤),"애런 레이놀즈 지음, 홍연미 옮김, 피터 브라운 그림",12000,10800,1200,10%,600점,20200625,3954
167,유아,하마를 간질간질하지 마세요!,K612636781,8809264181287,1,어스본코리아,"샘 태플린 지음, 아나 라라냐가 그림",18000,14400,3600,20%,150점,20191007,3931
168,유아,똑똑해지는 첫 숨은그림찾기 1,K422635540,8809611350236,1,아라미kids,Highlights 편집부 지음,6500,4550,1950,30%,50점,20190820,9454
169,유아,요리조리 열어 보는 바다,K652635227,9791188454778,74370,어스본코리아,"메건 컬리스 지음, 바오 루 그림, 신인수 옮김",13000,11700,1300,10%,650점,20190625,4513
170,유아,우리 아기 오감발달 동물원 사운드북,K942635896,8809264181157,1,어스본코리아,"샘 태플린 지음, 페데리카 아이오사 그림",18000,14400,3600,20%,150점,20190426,8409
171,유아,동물원,8984143405,9788984143401,77840,논장,"앤서니 브라운 지음, 장미란 옮김",11000,9900,1100,10%,550점,20190215,1621
172,유아,다른 그림 찾기,K842534073,9791162241172,74650,한빛에듀,엘리자베스 골딩 지음,6000,5400,600,10%,300점,20180919,9363
173,유아,구석구석 세계 국기 스티커북,K362532270,8809264180884,1,어스본코리아,"홀리 배시 지음, 후이 스킵 그림",8500,6800,1700,20%,70점,20171219,6772
174,유아,구름공항,8952786106,9788952786104,77840,시공주니어,데이비드 위즈너 지음,13000,11700,1300,10%,650점,20171205,3477
175,유아,기적의 한글 학습 10권 완성 세트 - 전10권,8962227371,9788962227376,74710,길벗스쿨,"최영환 지음, 천소 그림",75000,67500,7500,10%,"3,750점",20170824,4987
