순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
45,좋은부모,힘 빼고 육아,K312738526,9791191104080,13590,유노라이프,신혜영 지음,15000,13500,1500,10%,750점,20210225,1060
46,좋은부모,아이가 내 맘 같지 않아도 꾸짖지 않는 육아,K902738820,9791191308976,13590,위즈덤하우스,"니콜라 슈미트 지음, 장윤경 옮김",15000,13500,1500,10%,750점,20210210,3095
47,좋은부모,임신 출산 육아 대백과 (2020~2021년 개정판),891510790X,9788915107908,13590,삼성출판사,삼성출판사 편집부 엮음,19500,17550,1950,10%,970점,20200731,16258
48,좋은부모,엄마표 세마디 생활영어,K702639484,9791164062300,74740,길벗스쿨,박현영 지음,13000,11700,1300,10%,650점,20200423,9225
49,좋은부모,"하루 10분, 우리 아이를 위한 영어 명언 100",K342738421,9791166371509,13590,로그인,이혜선.김혜진 지음,16000,14400,1600,10%,800점,20210225,1270
50,좋은부모,내 아이를 위한 감정코칭,8965749867,9788965749868,13590,해냄,최성애.조벽.존 가트맨 지음,16800,15120,1680,10%,840점,20200215,10843
51,좋은부모,잘 자고 잘 먹는 아기의 시간표,1195153880,9791195153886,13510,한빛라이프,정재호 지음,13800,12420,1380,10%,690점,20140605,10724
52,좋은부모,우리 아이 수학 영재 만들기,K042738627,9791191343007,13370,롱테일북스,전평국 지음,15000,13500,1500,10%,750점,20210302,1110
53,좋은부모,그렇게 말해주니 공부하고 싶어졌어요,K982738085,9791191308242,13590,위즈덤하우스,한혜원 지음,16000,14400,1600,10%,800점,20210125,3365
54,좋은부모,좋은 잠 처방전,K532638147,9791196756925,13590,유월사일,"샤론 무어 지음, 함현주 옮김",16000,14400,1600,10%,800점,20200408,2751
55,좋은부모,말투를 바꿨더니 아이가 공부를 시작합니다,8925569108,9788925569109,3590,알에이치코리아(RHK),정재영.이서진 지음,14800,13320,1480,10%,740점,20200303,5748
56,좋은부모,영어책 읽기의 힘,K532637808,9791165210427,3740,길벗,고광윤 지음,19800,17820,1980,10%,990점,20200204,22315
57,좋은부모,"Hello 베이비, Hi 맘",8985777912,9788985777919,13590,한울림어린이(한울림),김린.서현주 지음,16000,14400,1600,10%,800점,20191107,12024
58,좋은부모,아이를 믿어 주는 엄마의 힘,K812738936,9791164801145,3810,프로방스,김경미 지음,15800,14220,1580,10%,790점,20210304,1010
59,좋은부모,하브루타 독서의 기적,K622738920,9791157686889,13370,동양북스(동양문고),김종순 지음,14500,13050,1450,10%,720점,20210217,1940
60,좋은부모,"내가 들어보지 못해서, 아이에게 해주지 못한 말들",K402632644,9791165212650,3180,길벗,"다나카 시게키 지음, 장민주 옮김",13800,12420,1380,10%,690점,20200901,24073
61,좋은부모,"초등공부, 독서로 시작해 글쓰기로 끝내라",8965749565,9788965749561,3370,해냄,김성효 지음,16800,15120,1680,10%,840점,20190808,14435
62,좋은부모,베이비 위스퍼 골드,8984079197,9788984079199,3590,세종(세종서적),"트레이시 호그.멜린다 블로우 지음, 노혜숙 옮김, 김수연 감수",19500,17550,1950,10%,970점,20190415,5594
63,좋은부모,잠수네 아이들의 소문난 영어공부법 : 통합로드맵,892555142X,9788925551425,3740,알에이치코리아(RHK),이신애 지음,22000,19800,2200,10%,"1,100점",20131101,15085
64,좋은부모,딥스,8946414502,9788946414501,14370,샘터사,"버지니아 M. 액슬린 지음, 주정일.이원영 옮김",10000,9000,1000,10%,500점,20111210,8757
65,좋은부모,말문이 터지는 언어놀이 워크북,K862738580,9791165214425,3590,길벗,김지호 지음,10000,9000,1000,10%,500점,20210201,1760
66,좋은부모,슬기로운 유치원 생활,K362737692,9791196968267,13370,교육과실천,김진희 외 지음,20000,18000,2000,10%,"1,000점",20210106,2975
67,좋은부모,결과가 증명하는 20년 책육아의 기적,8947546593,9788947546591,3590,한국경제신문,서안정 지음,16800,15120,1680,10%,840점,20201120,21725
68,좋은부모,아이를 위한 돈의 감각,K272633014,9791130631998,13590,다산에듀,"베스 코블리너 지음, 이주만 옮김",16000,14400,1600,10%,800점,20201020,21435
69,좋은부모,엄마표 영어 100일의 기적,K852635167,9791189432911,13740,넥서스,김성희.고선영 지음,15000,13500,1500,10%,750점,20190314,12145
70,좋은부모,"잠수네 초등 1, 2학년 공부법",8925565544,9788925565545,4370,알에이치코리아(RHK),이신애 지음,25000,22500,2500,10%,"1,250점",20190122,9182
71,좋은부모,프랑스 아이처럼,8928615364,9788928615360,3320,북하이브(타임북스),"파멜라 드러커맨 지음, 이주혜 옮김",15000,13500,1500,10%,750점,20130320,16005
72,좋은부모,크라센의 읽기 혁명,8990828619,9788990828613,13370,르네상스,"스티븐 크라센 지음, 조경숙 옮김",13000,11700,1300,10%,650점,20130117,9322
73,좋은부모,하루 20분 초등 고전 읽기,K022738423,9791158463489,13590,비타북스,이아영 지음,15800,14220,1580,10%,790점,20210220,1800
74,좋은부모,하루 3줄 초등 글쓰기의 기적,K812636847,9791188700592,13590,청림Life,윤희솔 지음,14500,13050,1450,10%,720점,20200205,25941
75,좋은부모,메타인지 학습법,8950981890,9788950981891,3370,21세기북스,리사 손 지음,15000,13500,1500,10%,750점,20190626,19694
76,좋은부모,똑게육아 올인원,K732531267,9791186117767,13590,위즈덤하우스,로리(김준희) 지음,15000,13500,1500,10%,750점,20170510,5640
77,좋은부모,서울대 아빠식 문해력 독서법,K822739018,9791157844876,3370,한빛비즈,이재익.김훈종 지음,16800,15120,1680,10%,840점,20210302,1030
78,좋은부모,독해력과 공부력을 키우는 머리읽기 독서법,8931582242,9788931582246,13370,성안당,전수경 지음,18000,16200,1800,10%,900점,20210202,1520
79,좋은부모,중고등 자녀교육 골든타임을 잡아라,8931591039,9788931591033,13590,성안당,박원주 외 지음,15000,13500,1500,10%,750점,20210111,5565
80,좋은부모,10분 초등 완성 메모 글쓰기,K952737705,9791196739492,13590,넥스트북스,이윤영 지음,15500,13950,1550,10%,770점,20210104,3300
81,좋은부모,초등 노트 필기의 기술 실전 노트 - 전5권,K842736009,9791197139673,13590,멀리깊이,서휘경 외 지음,16800,15120,1680,10%,840점,20201202,3215
82,좋은부모,하루 10분의 기적 초등 패턴 글쓰기,K512632704,9791188700677,13590,청림Life,남낙현 지음,15000,13500,1500,10%,750점,20200909,13795
83,좋은부모,초등학생을 위한 150년 하버드 글쓰기 비법,K752630570,9791196997540,13590,유노라이프,송숙희 지음,14000,12600,1400,10%,700점,20200617,5272
84,좋은부모,공감 능력 UP 감정카드,K712635560,9791155056608,40370,한국콘텐츠미디어(매일넷앤드비즈),(주)한국콘텐츠미디어 (부설)한국진로교육센터 지음,14500,13050,1450,10%,720점,20190214,9341
85,좋은부모,아이와 함께 자라는 부모,8936472267,9788936472269,13590,창비,서천석 지음,16800,15120,1680,10%,840점,20130510,11967
86,좋은부모,내 아이의 첫 미래 교육,K882738685,9791158741075,3370,미디어숲,임지은 지음,14800,13320,1480,10%,740점,20210310,1925
87,좋은부모,초등 스스로 공부법,K842737806,9791190179553,13370,서사원,오지영 지음,16000,14400,1600,10%,800점,20210121,1370
88,좋은부모,신의진의 아이심리백과 : 0~2세 편 (30만 부 기념 최신 증보판),K772639853,9791190538060,14590,메이븐,신의진 지음,15000,13500,1500,10%,750점,20200608,7216
89,좋은부모,달력으로 배우는 우리 역사문화 수업,K582639960,9791186650875,13370,글담출판,오정남 지음,14800,13320,1480,10%,740점,20200425,6032
90,좋은부모,한 권으로 끝내는 종이접기,K362636918,9791164061471,13630,길벗스쿨,"주부의벗사 편집부 엮음, 김정화 옮김",12800,11520,1280,10%,640점,20191209,15892
91,좋은부모,영어 1등급은 이렇게 공부한다,K782534232,9791160022087,43740,메이트북스,정승익 지음,15000,13500,1500,10%,750점,20190207,5772
92,좋은부모,엄마표 영어 17년 실전노트,8997195999,9788997195992,13590,청림Life,새벽달(남수진) 지음,16800,15120,1680,10%,840점,20170810,5856
93,좋은부모,잠수네 프리스쿨 영어공부법,8925552655,9788925552651,3740,알에이치코리아(RHK),이신애 지음,22000,19800,2200,10%,"1,100점",20140415,11067
94,좋은부모,최성애.조벽 교수의 청소년 감정코칭,8965743451,9788965743453,13590,해냄,최성애.조벽 지음,16500,14850,1650,10%,820점,20120717,14702
95,좋은부모,아임 파인,896372347X,9788963723471,3590,양철북,이진희.김상현 지음,15000,13500,1500,10%,750점,20210308,1100
96,좋은부모,나는 오늘도 너에게 화를 냈다,8952242432,9788952242433,13850,살림,최민준 지음,17000,15300,1700,10%,850점,20201019,10232
97,좋은부모,부모는 쉽게 가르치고 아이는 바로 이해하는 초등 수학,K292631874,9791186650912,3370,글담출판,"론 아하로니 지음, 양원정 옮김",14000,12600,1400,10%,700점,20200715,9865
98,좋은부모,하루 한 장 임신 출산 데일리북,K832630624,9791188053902,13590,이덴슬리벨,김문영 외 지음,27500,24750,2750,10%,"1,370점",20200715,8397
99,좋은부모,아이의 방문을 열기 전에,8936458981,9788936458980,13590,창비,이임숙 지음,15000,13500,1500,10%,750점,20190719,7639
100,좋은부모,아이를 위한 하루 한 줄 인문학,K632534304,9791188700288,13590,청림Life,김종원 지음,14500,13050,1450,10%,720점,20181212,20413
101,좋은부모,당황하지 않고 웃으면서 아들 성교육 하는 법,K002532125,9791130616322,13590,다산에듀,손경이 지음,14000,12600,1400,10%,700점,20180321,13200
102,좋은부모,엄마가 늘 여기 있을게,8956056722,9788956056722,13590,북하우스,권경인 지음,13800,12420,1380,10%,690점,20180208,4123
103,좋은부모,내 아이가 힘겨운 부모들에게,8994780807,9788994780801,14180,녹색지팡이,오은영 지음,12800,11520,1280,10%,640점,20150325,5805
104,좋은부모,우리 집에는 꼬마 철학자가 산다,K282738180,9791188915392,3590,소울하우스,노신화 지음,15000,13500,1500,10%,750점,20210228,1455
105,좋은부모,독서에도 교육이 필요하다면,K532736103,9791196594213,3370,인품,최소희.이승화 지음,14000,12600,1400,10%,700점,20201203,1710
106,좋은부모,잘 익은 교과서 그림책,K122736669,9791190689076,3370,봄개울,강수진.최고봉.채봉윤 지음,18000,16200,1800,10%,900점,20201210,4055
107,좋은부모,아이들은 놀이가 밥이다,8971391022,9788971391020,3370,소나무,편해문 지음,15000,13500,1500,10%,750점,20201130,2685
108,좋은부모,나의 다정하고 무례한 엄마,K472639134,9791197024108,3180,라이프앤페이지,이남옥 지음,15000,13500,1500,10%,750점,20200608,8171
109,좋은부모,초등 매일 공부의 힘,8957360298,9788957360293,3590,가나출판사,이은경 지음,15500,13950,1550,10%,770점,20191203,14035
110,좋은부모,엄마의 하브루타 대화법,K442636587,9791190305884,13590,위즈덤하우스,김금선 지음,13800,12420,1380,10%,690점,20191030,6904
111,좋은부모,태아는 알고 있다,8946411651,9788946411654,24370,샘터사,"토마스 버니 지음, 김수용 옮김",9000,8100,900,10%,450점,20050130,2153
112,좋은부모,10대를 위한 자기주도학습 실천노트,K592738588,9791187809371,43190,더메이커,정형권 지음,13000,11700,1300,10%,650점,20210217,1220
113,좋은부모,대학입시 핵심전략 2022,K902738481,9791190282178,43370,지노,김기석 지음,28000,25200,2800,10%,"1,400점",20210129,1710
114,좋은부모,엄마의 공부머리 말 습관,K802737052,9791190776394,3590,카시오페아,이임숙 지음,15000,13500,1500,10%,750점,20210118,1050
115,좋은부모,아이가 좋아하는 가장 쉬운 그림 그리기,K062736234,9791157686711,73600,동양북스(동양문고),최재광 지음,13000,11700,1300,10%,650점,20201228,3325
116,좋은부모,금지하지 않고 행동 수정하는 ABA 육아법 : 문제행동편,K652736001,9791190888127,13590,마음책방,"이노우에 마사히코 지음, 조성헌 그림, 민정윤 옮김, 홍이레 감수",19800,17820,1980,10%,990점,20201210,1300
117,좋은부모,한 권으로 끝내는 초등학교 입학 준비,K892735247,9791188700738,13590,청림Life,김수현 지음,14000,12600,1400,10%,700점,20210104,3850
118,좋은부모,이스라엘식 밥상머리 공부법 하브루타,K972633119,9791197134104,3810,느티나무가있는풍경,조둘연.정은아 외 지음,15000,13500,1500,10%,750점,20201020,3587
119,좋은부모,초등 집공부의 힘,K792633717,9791190776233,3590,카시오페아,이진혁 지음,16000,14400,1600,10%,800점,20201026,6326
120,좋은부모,이네의 교실,K802633001,9791190927710,3370,넥서스BOOKS,장인혜 지음,12000,10800,1200,10%,600점,20201005,4655
121,좋은부모,초등 엄마 관계 특강,8968332746,9788968332746,3590,물주는아이,이미애 지음,15800,14220,1580,10%,790점,20200922,8872
122,좋은부모,아이표 영어,K892639637,9791196719470,13740,혜다,아이걸음 지음,16000,14400,1600,10%,800점,20200530,4000
123,좋은부모,부모라면 놓쳐서는 안 될 유대인 교육법,K142638384,9791158740665,3370,미디어숲,임지은 지음,14800,13320,1480,10%,740점,20200410,3028
124,좋은부모,자폐 아동을 위한 플로어타임 프로그램,8994140379,9788994140377,3510,와이겔리,권현정.김문주 지음,16000,14400,1600,10%,800점,20191128,4694
125,좋은부모,칼 비테 교육법,K862531008,9791188388004,3370,차이정원,"칼 비테 지음, 김일형 옮김",17000,15300,1700,10%,850점,20170728,17188
126,좋은부모,장난감이 필요없는 아이 주도 오감놀이백과,K872531796,9791187749349,13590,예문아카이브,강윤경.김원철 지음,14500,13050,1450,10%,720점,20170705,2550
127,좋은부모,그림책으로 읽는 아이들 마음,8936472674,9788936472672,3810,창비,서천석 지음,17800,16020,1780,10%,890점,20150604,11506
128,좋은부모,어린이 문학의 즐거움 1,8952709772,9788952709776,4840,시공주니어,"페리 노들먼 지음, 김서정 옮김",10000,9000,1000,10%,500점,20010305,2722
129,좋은부모,0-5세 발달단계별 놀이 프로그램,8982874453,9788982874451,94370,교육과학사,정보인 외 지음,8000,8000,0,0%,0점,20050925,2822
130,좋은부모,코로나 시대 아이 생활 처방전,K902738933,9791189328382,13590,와이즈맵,이화여자대학교 아동발달센터 지음,15000,13500,1500,10%,750점,20210315,740
131,좋은부모,초등 하루 10분 독서 독립,K192738084,9791129707062,3590,메가스터디북스,박은주 지음,17000,15300,1700,10%,850점,20210120,1050
132,좋은부모,신과람쌤의 엄마표 과학놀이,K512737154,9791157686841,13400,동양북스(동양문고),원진아 외 지음,15500,13950,1550,10%,770점,20210120,1530
133,좋은부모,"언어능력 키우는 아이의 말하기 연습 : 공부머리, 집에서 말로 키운다",K092737057,9791197248931,3370,책장속북스,신효원 지음,16000,14400,1600,10%,800점,20210120,3175
134,좋은부모,대학생을 위한 예비부모교육,K702736818,9791163282068,93370,동문사(교재),이희영 외 지음,19000,19000,0,0%,570점,20210125,590
135,좋은부모,김충원 스케치 수업,K982736209,9791190779203,14650,진선아트북,김충원 지음,13000,11700,1300,10%,650점,20201217,4155
136,좋은부모,코로나 시대의 공부법,K802736978,9791165342739,3370,쌤앤파커스,진동섭 지음,15000,13500,1500,10%,750점,20201216,5780
137,좋은부모,김필립 초집중몰입수학,8957078800,9788957078808,13410,이지북,김필립 지음,14700,13230,1470,10%,730점,20201120,3155
138,좋은부모,서두르지 않고 성장 발달에 맞추는 ABA 육아법 : 기초편,K612633827,9791190888110,13590,마음책방,"한상민 지음, 조성헌 그림",18800,16920,1880,10%,940점,20201105,2669
139,좋은부모,초등 독서 노트의 힘,K612633494,9791158740894,3370,미디어숲,이은정 지음,15800,14220,1580,10%,790점,20201030,3367
140,좋은부모,조안호연산으로 시작하는 초등연산 만점공부법,K322632704,9791188758265,3370,행복한나무,조안호 지음,14800,13320,1480,10%,740점,20200928,2543
141,좋은부모,0~5세 언어 발달 엄마가 알아야 할 모든 것,K962639447,9791190488105,13590,코리아닷컴(Korea.com),정진옥 지음,15800,14220,1580,10%,790점,20200605,2369
142,좋은부모,국제 바칼로레아 IB가 답이다,K802639538,9791190820264,13370,라온북,김나윤.강유경 지음,15000,13500,1500,10%,750점,20200521,2633
143,좋은부모,대치동 독서법,899845369X,9788998453695,3370,일상과이상,박노성.여성오 지음,16500,14850,1650,10%,820점,20200508,6453
144,좋은부모,적당히 육아법,8901239965,9788901239965,3590,웅진리빙하우스,"하세가와 와카 지음, 황미숙 옮김",16800,15120,1680,10%,840점,20200313,4580
145,좋은부모,0~5세 뇌가 쑥쑥 자라는 놀이 육아,K112636331,9791190427616,13590,위즈덤하우스,이보연 지음,16000,14400,1600,10%,800점,20200117,6745
146,좋은부모,"초등 6년 공부, 하브루타로 완성하라",8950985268,9788950985264,13590,21세기북스,전병규 지음,15000,13500,1500,10%,750점,20191223,1472
147,좋은부모,말하기 독서법,K832636779,9791130625850,3370,다산에듀,김소영 지음,15000,13500,1500,10%,750점,20190918,12022
148,좋은부모,천재가 될 수밖에 없었던 아이들의 드라마,8963723003,9788963723006,3180,양철북,"앨리스 밀러 지음, 노선정 옮김",14000,12600,1400,10%,700점,20190828,3017
149,좋은부모,말문이 터지는 언어놀이,K002635080,9791160507553,3590,길벗,김지호 지음,15000,13500,1500,10%,750점,20190410,3088
150,좋은부모,아빠표 초등영어 파닉스 + 알파벳 순서 따라쓰기,K502534259,9791187158202,74740,마이클리시(Miklish),Mike Hwang 지음,11400,10260,1140,10%,570점,20190326,2882
151,좋은부모,"초등 1학년 공부, 책읽기가 전부다",K342534942,9791189125509,13590,위즈덤하우스,송재환 지음,14800,13320,1480,10%,740점,20190215,5021
152,좋은부모,매일 10분 기적의 엄마표 영어,K902534286,8809481060136,1,oldstairs(올드스테어즈),Mr. Sun 어학연구소 지음,9900,3960,5940,60%,40점,20181015,10129
153,좋은부모,불안한 엄마 무관심한 아빠,8934978503,9788934978503,13590,김영사,오은영 지음,17500,15750,1750,10%,870점,20170719,8064
154,좋은부모,초등수학 개념사전 62 (만점공부법 특별판),8993460418,9788993460414,13000,행복한나무,조안호 지음,14800,13320,1480,10%,740점,20130302,4530
155,좋은부모,센스 오브 원더,8962630664,9788962630664,3590,에코리브르,"레이첼 카슨 지음, 표정훈 옮김, 닉 켈시 사진",12000,10800,1200,10%,600점,20120410,2187
156,좋은부모,부모 역할 훈련,8990220041,9788990220042,3180,양철북,"토마스 고든 지음, 이훈구 옮김",15000,13500,1500,10%,750점,20021223,7914
157,좋은부모,공부머리가 쑥쑥 자라는 집안일 놀이,K172738858,9791163220558,3330,유아이북스,지에스더 지음,16000,14400,1600,10%,800점,20210310,450
158,좋은부모,서울대 합격시킨 아날로그 공부법,8985817892,9788985817899,3590,태인문화사(기독태인문화사),이소영 지음,15000,13500,1500,10%,750점,20210210,1130
159,좋은부모,"하루 10분, 아가랑 소곤소곤",K112738228,9791156162001,13590,리스컴,"박한나 지음, 다린 그림",16000,14400,1600,10%,800점,20210215,560
160,좋은부모,초등 자녀교육 골든타임을 잡아라,8931591020,9788931591026,13590,성안당,박원주 외 지음,15000,13500,1500,10%,750점,20210111,855
161,좋은부모,독서에 프로젝트 수업을 더하다,K612736435,9791187510178,14000,상상채널,재미교육연구소 지음,18800,18800,0,0%,940점,20201207,615
162,좋은부모,줌 수업에 날개를 달아 줌,K332633605,9791163460985,3370,테크빌교육(즐거운학교),김란 외 지음,18000,16200,1800,10%,900점,20201016,4723
163,좋은부모,김충원 색연필 수업,K562633478,9791190779128,14650,진선아트북,김충원 지음,13000,11700,1300,10%,650점,20200922,3764
164,좋은부모,알아서 공부하는 아이는 무엇이 다를까,K582631720,9791196969646,3370,지와인,"이시다 가쓰노리 지음, 최화연 옮김",14800,13320,1480,10%,740점,20200805,2183
165,좋은부모,정정혜 샘과 함께하는 첫 영어 그림책,K222630691,9791164050703,3590,북하우스,정정혜 지음,16500,14850,1650,10%,820점,20200626,4272
166,좋은부모,틀 밖에서 놀게 하라,8965709598,9788965709596,13370,쌤앤파커스,김경희 지음,17800,16020,1780,10%,890점,20191224,15593
167,좋은부모,초등 자존감 수업,K322636878,9791188674855,3590,카시오페아,윤지영 지음,15000,13500,1500,10%,750점,20190923,15990
168,좋은부모,"틱 증상, ADHD, 발달장애 가정에서 치료하기",K522635148,9791185987088,13590,호박,"지윤채 지음, 석인수 감수",14000,12600,1400,10%,700점,20190801,2700
169,좋은부모,놀이는 쓸데 있는 짓이다,K922635936,9791188806089,3370,목수책방,"앤절라 핸스컴 지음, 오필선 옮김",17000,15300,1700,10%,850점,20190710,1049
170,좋은부모,육아 고민? 기질 육아가 답이다!,K332534737,9791188915149,3370,소울하우스,최은정 지음,22000,19800,2200,10%,"1,100점",20190122,3492
171,좋은부모,공감 대화 UP 질문카드,K722534815,9791155056097,40370,한국콘텐츠미디어(매일넷앤드비즈),(주)한국콘텐츠미디어 (부설)한국진로교육센터 지음,12500,11250,1250,10%,620점,20181115,3258
172,좋은부모,"첫째 아이 마음 아프지 않게, 둘째 아이 마음 흔들리지 않게",K602534104,9791159099472,13590,교보문고(단행본),이보연 지음,15000,13500,1500,10%,750점,20181122,6503
